备注：考试明细表 学生ID 科目(语文 数学 英语) 考试序号(如201901) 成绩 考试时间
56,88,44,55,201901,2019-03-02
57,88,44,55,201901,2019-03-02
58,88,44,55,201901,2019-03-02
59,88,44,55,201901,2019-03-02
60,88,44,55,201901,2019-03-02
61,88,44,55,201901,2019-03-02
62,88,44,55,201901,2019-03-02
63,88,44,55,201901,2019-03-02
64,88,44,55,201901,2019-03-02
65,88,44,55,201901,2019-03-02
66,88,44,55,201901,2019-03-02
67,88,44,55,201901,2019-03-02
68,88,44,55,201901,2019-03-02
69,88,44,55,201901,2019-03-02
70,88,44,55,201901,2019-03-02
71,88,44,55,201901,2019-03-02
72,88,44,55,201901,2019-03-02
73,88,44,55,201901,2019-03-02
74,88,44,55,201901,2019-03-02
75,88,44,55,201901,2019-03-02
76,88,44,55,201901,2019-03-02
77,88,44,55,201901,2019-03-02
78,88,44,55,201901,2019-03-02
79,88,44,55,201901,2019-03-02
80,88,44,55,201901,2019-03-02
81,88,44,55,201901,2019-03-02
82,88,44,55,201901,2019-03-02
83,88,44,55,201901,2019-03-02
84,88,44,55,201901,2019-03-02
85,88,44,55,201901,2019-03-02
86,88,44,55,201901,2019-03-02
87,88,44,55,201901,2019-03-02
88,88,44,55,201901,2019-03-02
89,88,44,55,201901,2019-03-02
90,88,44,55,201901,2019-03-02
91,88,44,55,201901,2019-03-02
92,88,44,55,201901,2019-03-02
93,88,44,55,201901,2019-03-02
94,88,44,55,201901,2019-03-02
95,88,44,55,201901,2019-03-02
96,88,44,55,201901,2019-03-02
97,88,44,55,201901,2019-03-02
98,88,44,55,201901,2019-03-02
99,88,44,55,201901,2019-03-02
100,88,44,55,201901,2019-03-02
101,88,44,55,201901,2019-03-02
102,88,44,55,201901,2019-03-02
103,88,44,55,201901,2019-03-02
104,88,44,55,201901,2019-03-02
105,88,44,55,201901,2019-03-02
106,88,44,55,201901,2019-03-02
107,88,44,55,201901,2019-03-02
108,88,44,55,201901,2019-03-02
109,88,44,55,201901,2019-03-02
110,88,44,55,201901,2019-03-02
111,88,44,55,201901,2019-03-02
112,88,44,55,201901,2019-03-02
113,88,44,55,201901,2019-03-02
114,88,44,55,201901,2019-03-02
115,88,44,55,201901,2019-03-02
116,88,44,55,201901,2019-03-02
117,88,44,55,201901,2019-03-02
118,88,44,55,201901,2019-03-02
119,88,44,55,201901,2019-03-02
120,88,44,55,201901,2019-03-02
121,88,44,55,201901,2019-03-02
122,88,44,55,201901,2019-03-02
123,88,44,55,201901,2019-03-02
124,88,44,55,201901,2019-03-02
125,88,44,55,201901,2019-03-02
126,88,44,55,201901,2019-03-02
127,88,44,55,201901,2019-03-02
128,88,44,55,201901,2019-03-02
129,88,44,55,201901,2019-03-02
130,88,44,55,201901,2019-03-02
131,88,44,55,201901,2019-03-02
132,88,44,55,201901,2019-03-02
133,88,44,55,201901,2019-03-02
134,88,44,55,201901,2019-03-02
135,88,44,55,201901,2019-03-02
136,88,44,55,201901,2019-03-02
137,88,44,55,201901,2019-03-02
138,88,44,55,201901,2019-03-02
139,88,44,55,201901,2019-03-02
140,88,44,55,201901,2019-03-02
141,88,44,55,201901,2019-03-02
142,88,44,55,201901,2019-03-02
143,88,44,55,201901,2019-03-02
144,88,44,55,201901,2019-03-02
145,88,44,55,201901,2019-03-02
146,88,44,55,201901,2019-03-02
147,88,44,55,201901,2019-03-02
148,88,44,55,201901,2019-03-02
149,88,44,55,201901,2019-03-02
150,88,44,55,201901,2019-03-02
151,88,44,55,201901,2019-03-02
152,88,44,55,201901,2019-03-02
153,88,44,55,201901,2019-03-02
154,88,44,55,201901,2019-03-02
155,88,44,55,201901,2019-03-02
156,88,44,55,201901,2019-03-02
157,88,44,55,201901,2019-03-02
158,88,44,55,201901,2019-03-02
159,88,44,55,201901,2019-03-02
160,88,44,55,201901,2019-03-02
161,88,44,55,201901,2019-03-02
162,88,44,55,201901,2019-03-02
163,88,44,55,201901,2019-03-02
164,88,44,55,201901,2019-03-02
165,88,44,55,201901,2019-03-02
166,88,44,55,201901,2019-03-02
167,88,44,55,201901,2019-03-02
168,88,44,55,201901,2019-03-02
169,88,44,55,201901,2019-03-02
170,88,44,55,201901,2019-03-02
171,88,44,55,201901,2019-03-02
172,88,44,55,201901,2019-03-02
173,88,44,55,201901,2019-03-02
174,88,44,55,201901,2019-03-02
175,88,44,55,201901,2019-03-02
176,88,44,55,201901,2019-03-02
177,88,44,55,201901,2019-03-02
178,88,44,55,201901,2019-03-02
179,88,44,55,201901,2019-03-02
180,88,44,55,201901,2019-03-02
181,88,44,55,201901,2019-03-02
182,88,44,55,201901,2019-03-02
183,88,44,55,201901,2019-03-02
184,88,44,55,201901,2019-03-02
185,88,44,55,201901,2019-03-02
186,88,44,55,201901,2019-03-02
187,88,44,55,201901,2019-03-02
188,88,44,55,201901,2019-03-02
189,88,44,55,201901,2019-03-02
190,88,44,55,201901,2019-03-02
191,88,44,55,201901,2019-03-02
192,88,44,55,201901,2019-03-02
193,88,44,55,201901,2019-03-02
194,88,44,55,201901,2019-03-02
195,88,44,55,201901,2019-03-02
196,88,44,55,201901,2019-03-02
197,88,44,55,201901,2019-03-02
198,88,44,55,201901,2019-03-02
199,88,44,55,201901,2019-03-02
200,88,44,55,201901,2019-03-02
201,88,44,55,201901,2019-03-02
202,88,44,55,201901,2019-03-02
203,88,44,55,201901,2019-03-02
204,88,44,55,201901,2019-03-02
205,88,44,55,201901,2019-03-02
206,88,44,55,201901,2019-03-02
207,88,44,55,201901,2019-03-02
208,88,44,55,201901,2019-03-02
209,88,44,55,201901,2019-03-02
210,88,44,55,201901,2019-03-02
211,88,44,55,201901,2019-03-02
212,88,44,55,201901,2019-03-02
213,88,44,55,201901,2019-03-02
214,88,44,55,201901,2019-03-02
215,88,44,55,201901,2019-03-02
216,88,44,55,201901,2019-03-02
217,88,44,55,201901,2019-03-02
218,88,44,55,201901,2019-03-02
219,88,44,55,201901,2019-03-02
220,88,44,55,201901,2019-03-02
221,88,44,55,201901,2019-03-02
222,88,44,55,201901,2019-03-02
223,88,44,55,201901,2019-03-02
224,88,44,55,201901,2019-03-02
225,88,44,55,201901,2019-03-02
226,88,44,55,201901,2019-03-02
227,88,44,55,201901,2019-03-02
228,88,44,55,201901,2019-03-02
229,88,44,55,201901,2019-03-02
230,88,44,55,201901,2019-03-02
231,88,44,55,201901,2019-03-02
232,88,44,55,201901,2019-03-02
233,88,44,55,201901,2019-03-02
234,88,44,55,201901,2019-03-02
235,88,44,55,201901,2019-03-02
236,88,44,55,201901,2019-03-02
237,88,44,55,201901,2019-03-02
238,88,44,55,201901,2019-03-02
239,88,44,55,201901,2019-03-02
240,88,44,55,201901,2019-03-02
241,88,44,55,201901,2019-03-02
242,88,44,55,201901,2019-03-02
243,88,44,55,201901,2019-03-02
244,88,44,55,201901,2019-03-02
245,88,44,55,201901,2019-03-02
246,88,44,55,201901,2019-03-02
247,88,44,55,201901,2019-03-02
248,88,44,55,201901,2019-03-02
249,88,44,55,201901,2019-03-02
250,88,44,55,201901,2019-03-02
251,88,44,55,201901,2019-03-02
252,88,44,55,201901,2019-03-02
253,88,44,55,201901,2019-03-02
254,88,44,55,201901,2019-03-02
255,88,44,55,201901,2019-03-02
256,88,44,55,201901,2019-03-02
257,88,44,55,201901,2019-03-02
258,88,44,55,201901,2019-03-02
259,88,44,55,201901,2019-03-02
260,88,44,55,201901,2019-03-02
261,88,44,55,201901,2019-03-02
262,88,44,55,201901,2019-03-02
263,88,44,55,201901,2019-03-02
264,88,44,55,201901,2019-03-02
265,88,44,55,201901,2019-03-02
266,88,44,55,201901,2019-03-02
267,88,44,55,201901,2019-03-02
268,88,44,55,201901,2019-03-02
269,88,44,55,201901,2019-03-02
270,88,44,55,201901,2019-03-02
271,88,44,55,201901,2019-03-02
272,88,44,55,201901,2019-03-02
273,88,44,55,201901,2019-03-02
274,88,44,55,201901,2019-03-02
275,88,44,55,201901,2019-03-02
276,88,44,55,201901,2019-03-02
277,88,44,55,201901,2019-03-02
278,88,44,55,201901,2019-03-02
279,88,44,55,201901,2019-03-02
280,88,44,55,201901,2019-03-02
281,88,44,55,201901,2019-03-02
282,88,44,55,201901,2019-03-02
283,88,44,55,201901,2019-03-02
284,88,44,55,201901,2019-03-02
285,88,44,55,201901,2019-03-02
286,88,44,55,201901,2019-03-02
287,88,44,55,201901,2019-03-02
288,88,44,55,201901,2019-03-02
289,88,44,55,201901,2019-03-02
290,88,44,55,201901,2019-03-02
291,88,44,55,201901,2019-03-02
292,88,44,55,201901,2019-03-02
293,88,44,55,201901,2019-03-02
294,88,44,55,201901,2019-03-02
295,88,44,55,201901,2019-03-02
296,88,44,55,201901,2019-03-02
297,88,44,55,201901,2019-03-02
298,88,44,55,201901,2019-03-02
299,88,44,55,201901,2019-03-02
300,88,44,55,201901,2019-03-02
301,88,44,55,201901,2019-03-02
302,88,44,55,201901,2019-03-02
303,88,44,55,201901,2019-03-02
304,88,44,55,201901,2019-03-02
305,88,44,55,201901,2019-03-02
306,88,44,55,201901,2019-03-02
307,88,44,55,201901,2019-03-02
308,88,44,55,201901,2019-03-02
309,88,44,55,201901,2019-03-02
310,88,44,55,201901,2019-03-02
311,88,44,55,201901,2019-03-02
312,88,44,55,201901,2019-03-02
313,88,44,55,201901,2019-03-02
314,88,44,55,201901,2019-03-02
315,88,44,55,201901,2019-03-02
316,88,44,55,201901,2019-03-02
317,88,44,55,201901,2019-03-02
318,88,44,55,201901,2019-03-02
319,88,44,55,201901,2019-03-02
320,88,44,55,201901,2019-03-02
321,88,44,55,201901,2019-03-02
322,88,44,55,201901,2019-03-02
323,88,44,55,201901,2019-03-02
324,88,44,55,201901,2019-03-02
325,88,44,55,201901,2019-03-02
326,88,44,55,201901,2019-03-02
327,88,44,55,201901,2019-03-02
328,88,44,55,201901,2019-03-02
329,88,44,55,201901,2019-03-02
330,88,44,55,201901,2019-03-02
331,88,44,55,201901,2019-03-02
332,88,44,55,201901,2019-03-02
333,88,44,55,201901,2019-03-02
334,88,44,55,201901,2019-03-02
335,88,44,55,201901,2019-03-02
336,88,44,55,201901,2019-03-02
337,88,44,55,201901,2019-03-02
338,88,44,55,201901,2019-03-02
339,88,44,55,201901,2019-03-02
340,88,44,55,201901,2019-03-02
341,88,44,55,201901,2019-03-02
342,88,44,55,201901,2019-03-02
343,88,44,55,201901,2019-03-02
344,88,44,55,201901,2019-03-02
345,88,44,55,201901,2019-03-02
346,88,44,55,201901,2019-03-02
347,88,44,55,201901,2019-03-02
348,88,44,55,201901,2019-03-02
349,88,44,55,201901,2019-03-02
350,88,44,55,201901,2019-03-02
351,88,44,55,201901,2019-03-02
352,88,44,55,201901,2019-03-02
353,88,44,55,201901,2019-03-02
354,88,44,55,201901,2019-03-02
355,88,44,55,201901,2019-03-02
356,88,44,55,201901,2019-03-02
357,88,44,55,201901,2019-03-02
358,88,44,55,201901,2019-03-02
359,88,44,55,201901,2019-03-02
360,88,44,55,201901,2019-03-02
361,88,44,55,201901,2019-03-02
362,88,44,55,201901,2019-03-02
363,88,44,55,201901,2019-03-02
364,88,44,55,201901,2019-03-02
365,88,44,55,201901,2019-03-02
366,88,44,55,201901,2019-03-02
367,88,44,55,201901,2019-03-02
368,88,44,55,201901,2019-03-02
369,88,44,55,201901,2019-03-02
370,88,44,55,201901,2019-03-02
371,88,44,55,201901,2019-03-02
372,88,44,55,201901,2019-03-02
373,88,44,55,201901,2019-03-02
374,88,44,55,201901,2019-03-02
375,88,44,55,201901,2019-03-02
376,88,44,55,201901,2019-03-02
377,88,44,55,201901,2019-03-02
378,88,44,55,201901,2019-03-02
379,88,44,55,201901,2019-03-02
380,88,44,55,201901,2019-03-02
381,88,44,55,201901,2019-03-02
382,88,44,55,201901,2019-03-02
383,88,44,55,201901,2019-03-02
384,88,44,55,201901,2019-03-02
385,88,44,55,201901,2019-03-02
386,88,44,55,201901,2019-03-02
387,88,44,55,201901,2019-03-02
388,88,44,55,201901,2019-03-02
389,88,44,55,201901,2019-03-02
390,88,44,55,201901,2019-03-02
391,88,44,55,201901,2019-03-02
392,88,44,55,201901,2019-03-02
393,88,44,55,201901,2019-03-02
394,88,44,55,201901,2019-03-02
395,88,44,55,201901,2019-03-02
396,88,44,55,201901,2019-03-02
397,88,44,55,201901,2019-03-02
398,88,44,55,201901,2019-03-02
399,88,44,55,201901,2019-03-02
400,88,44,55,201901,2019-03-02
401,88,44,55,201901,2019-03-02
402,88,44,55,201901,2019-03-02
403,88,44,55,201901,2019-03-02
404,88,44,55,201901,2019-03-02
405,88,44,55,201901,2019-03-02
406,88,44,55,201901,2019-03-02
407,88,44,55,201901,2019-03-02
408,88,44,55,201901,2019-03-02
409,88,44,55,201901,2019-03-02
410,88,44,55,201901,2019-03-02
411,88,44,55,201901,2019-03-02
412,88,44,55,201901,2019-03-02
413,88,44,55,201901,2019-03-02
414,88,44,55,201901,2019-03-02
415,88,44,55,201901,2019-03-02
416,88,44,55,201901,2019-03-02
417,88,44,55,201901,2019-03-02
418,88,44,55,201901,2019-03-02
419,88,44,55,201901,2019-03-02
420,88,44,55,201901,2019-03-02
421,88,44,55,201901,2019-03-02
422,88,44,55,201901,2019-03-02
423,88,44,55,201901,2019-03-02
424,88,44,55,201901,2019-03-02
425,88,44,55,201901,2019-03-02
426,88,44,55,201901,2019-03-02
427,88,44,55,201901,2019-03-02
428,88,44,55,201901,2019-03-02
429,88,44,55,201901,2019-03-02
430,88,44,55,201901,2019-03-02
431,88,44,55,201901,2019-03-02
432,88,44,55,201901,2019-03-02
433,88,44,55,201901,2019-03-02
434,88,44,55,201901,2019-03-02
435,88,44,55,201901,2019-03-02
436,88,44,55,201901,2019-03-02
437,88,44,55,201901,2019-03-02
438,88,44,55,201901,2019-03-02
439,88,44,55,201901,2019-03-02
440,88,44,55,201901,2019-03-02
441,88,44,55,201901,2019-03-02
442,88,44,55,201901,2019-03-02
443,88,44,55,201901,2019-03-02
444,88,44,55,201901,2019-03-02
445,88,44,55,201901,2019-03-02
446,88,44,55,201901,2019-03-02
447,88,44,55,201901,2019-03-02
448,88,44,55,201901,2019-03-02
449,88,44,55,201901,2019-03-02
450,88,44,55,201901,2019-03-02
451,88,44,55,201901,2019-03-02
452,88,44,55,201901,2019-03-02
453,88,44,55,201901,2019-03-02
454,88,44,55,201901,2019-03-02
455,88,44,55,201901,2019-03-02
456,88,44,55,201901,2019-03-02
457,88,44,55,201901,2019-03-02
458,88,44,55,201901,2019-03-02
459,88,44,55,201901,2019-03-02
460,88,44,55,201901,2019-03-02
461,88,44,55,201901,2019-03-02
462,88,44,55,201901,2019-03-02
463,88,44,55,201901,2019-03-02
464,88,44,55,201901,2019-03-02
465,88,44,55,201901,2019-03-02
466,88,44,55,201901,2019-03-02
467,88,44,55,201901,2019-03-02
468,88,44,55,201901,2019-03-02
469,88,44,55,201901,2019-03-02
470,88,44,55,201901,2019-03-02
471,88,44,55,201901,2019-03-02
472,88,44,55,201901,2019-03-02
473,88,44,55,201901,2019-03-02
474,88,44,55,201901,2019-03-02
475,88,44,55,201901,2019-03-02
476,88,44,55,201901,2019-03-02
477,88,44,55,201901,2019-03-02
478,88,44,55,201901,2019-03-02
479,88,44,55,201901,2019-03-02
480,88,44,55,201901,2019-03-02
481,88,44,55,201901,2019-03-02
482,88,44,55,201901,2019-03-02
483,88,44,55,201901,2019-03-02
484,88,44,55,201901,2019-03-02
485,88,44,55,201901,2019-03-02
486,88,44,55,201901,2019-03-02
487,88,44,55,201901,2019-03-02
488,88,44,55,201901,2019-03-02
489,88,44,55,201901,2019-03-02
490,88,44,55,201901,2019-03-02
491,88,44,55,201901,2019-03-02
492,88,44,55,201901,2019-03-02
493,88,44,55,201901,2019-03-02
494,88,44,55,201901,2019-03-02
495,88,44,55,201901,2019-03-02
496,88,44,55,201901,2019-03-02
497,88,44,55,201901,2019-03-02
498,88,44,55,201901,2019-03-02
499,88,44,55,201901,2019-03-02
500,88,44,55,201901,2019-03-02
501,88,44,55,201901,2019-03-02
502,88,44,55,201901,2019-03-02
503,88,44,55,201901,2019-03-02
504,88,44,55,201901,2019-03-02
505,88,44,55,201901,2019-03-02
506,88,44,55,201901,2019-03-02
507,88,44,55,201901,2019-03-02
508,88,44,55,201901,2019-03-02
509,88,44,55,201901,2019-03-02
510,88,44,55,201901,2019-03-02
511,88,44,55,201901,2019-03-02
512,88,44,55,201901,2019-03-02
513,88,44,55,201901,2019-03-02
514,88,44,55,201901,2019-03-02
515,88,44,55,201901,2019-03-02
516,88,44,55,201901,2019-03-02
517,88,44,55,201901,2019-03-02
518,88,44,55,201901,2019-03-02
519,88,44,55,201901,2019-03-02
520,88,44,55,201901,2019-03-02
521,88,44,55,201901,2019-03-02
522,88,44,55,201901,2019-03-02
523,88,44,55,201901,2019-03-02
524,88,44,55,201901,2019-03-02
525,88,44,55,201901,2019-03-02
526,88,44,55,201901,2019-03-02
527,88,44,55,201901,2019-03-02
528,88,44,55,201901,2019-03-02
529,88,44,55,201901,2019-03-02
530,88,44,55,201901,2019-03-02
531,88,44,55,201901,2019-03-02
532,88,44,55,201901,2019-03-02
533,88,44,55,201901,2019-03-02
534,88,44,55,201901,2019-03-02
535,88,44,55,201901,2019-03-02
536,88,44,55,201901,2019-03-02
537,88,44,55,201901,2019-03-02
538,88,44,55,201901,2019-03-02
539,88,44,55,201901,2019-03-02
540,88,44,55,201901,2019-03-02
541,88,44,55,201901,2019-03-02
542,88,44,55,201901,2019-03-02
543,88,44,55,201901,2019-03-02
544,88,44,55,201901,2019-03-02
545,88,44,55,201901,2019-03-02
546,88,44,55,201901,2019-03-02
547,88,44,55,201901,2019-03-02
548,88,44,55,201901,2019-03-02
549,88,44,55,201901,2019-03-02
550,88,44,55,201901,2019-03-02
551,88,44,55,201901,2019-03-02
552,88,44,55,201901,2019-03-02
553,88,44,55,201901,2019-03-02
554,88,44,55,201901,2019-03-02
555,88,44,55,201901,2019-03-02
556,88,44,55,201901,2019-03-02
557,88,44,55,201901,2019-03-02
558,88,44,55,201901,2019-03-02
559,88,44,55,201901,2019-03-02
560,88,44,55,201901,2019-03-02
561,88,44,55,201901,2019-03-02
562,88,44,55,201901,2019-03-02
563,88,44,55,201901,2019-03-02
564,88,44,55,201901,2019-03-02
565,88,44,55,201901,2019-03-02
566,88,44,55,201901,2019-03-02
567,88,44,55,201901,2019-03-02
568,88,44,55,201901,2019-03-02
569,88,44,55,201901,2019-03-02
570,88,44,55,201901,2019-03-02
571,88,44,55,201901,2019-03-02
572,88,44,55,201901,2019-03-02
573,88,44,55,201901,2019-03-02
574,88,44,55,201901,2019-03-02
575,88,44,55,201901,2019-03-02
576,88,44,55,201901,2019-03-02
577,88,44,55,201901,2019-03-02
578,88,44,55,201901,2019-03-02
579,88,44,55,201901,2019-03-02
580,88,44,55,201901,2019-03-02
581,88,44,55,201901,2019-03-02
582,88,44,55,201901,2019-03-02
583,88,44,55,201901,2019-03-02
584,88,44,55,201901,2019-03-02
585,88,44,55,201901,2019-03-02
586,88,44,55,201901,2019-03-02
587,88,44,55,201901,2019-03-02
588,88,44,55,201901,2019-03-02
589,88,44,55,201901,2019-03-02
590,88,44,55,201901,2019-03-02
591,88,44,55,201901,2019-03-02
592,88,44,55,201901,2019-03-02
593,88,44,55,201901,2019-03-02
594,88,44,55,201901,2019-03-02
595,88,44,55,201901,2019-03-02
596,88,44,55,201901,2019-03-02
597,88,44,55,201901,2019-03-02
598,88,44,55,201901,2019-03-02
599,88,44,55,201901,2019-03-02
600,88,44,55,201901,2019-03-02
601,88,44,55,201901,2019-03-02
602,88,44,55,201901,2019-03-02
603,88,44,55,201901,2019-03-02
604,88,44,55,201901,2019-03-02
605,88,44,55,201901,2019-03-02
606,88,44,55,201901,2019-03-02
607,88,44,55,201901,2019-03-02
608,88,44,55,201901,2019-03-02
609,88,44,55,201901,2019-03-02
610,88,44,55,201901,2019-03-02
611,88,44,55,201901,2019-03-02
612,88,44,55,201901,2019-03-02
613,88,44,55,201901,2019-03-02
614,88,44,55,201901,2019-03-02
615,88,44,55,201901,2019-03-02
616,88,44,55,201901,2019-03-02
617,88,44,55,201901,2019-03-02
618,88,44,55,201901,2019-03-02
619,88,44,55,201901,2019-03-02
620,88,44,55,201901,2019-03-02
621,88,44,55,201901,2019-03-02
622,88,44,55,201901,2019-03-02
623,88,44,55,201901,2019-03-02
624,88,44,55,201901,2019-03-02
625,88,44,55,201901,2019-03-02
626,88,44,55,201901,2019-03-02
627,88,44,55,201901,2019-03-02
628,88,44,55,201901,2019-03-02
629,88,44,55,201901,2019-03-02
630,88,44,55,201901,2019-03-02
631,88,44,55,201901,2019-03-02
632,88,44,55,201901,2019-03-02
633,88,44,55,201901,2019-03-02
634,88,44,55,201901,2019-03-02
635,88,44,55,201901,2019-03-02
636,88,44,55,201901,2019-03-02
637,88,44,55,201901,2019-03-02
638,88,44,55,201901,2019-03-02
639,88,44,55,201901,2019-03-02
640,88,44,55,201901,2019-03-02
641,88,44,55,201901,2019-03-02
642,88,44,55,201901,2019-03-02
643,88,44,55,201901,2019-03-02
644,88,44,55,201901,2019-03-02
645,88,44,55,201901,2019-03-02
646,88,44,55,201901,2019-03-02
647,88,44,55,201901,2019-03-02
648,88,44,55,201901,2019-03-02
649,88,44,55,201901,2019-03-02
650,88,44,55,201901,2019-03-02
651,88,44,55,201901,2019-03-02
652,88,44,55,201901,2019-03-02
653,88,44,55,201901,2019-03-02
654,88,44,55,201901,2019-03-02
655,88,44,55,201901,2019-03-02
656,88,44,55,201901,2019-03-02
657,88,44,55,201901,2019-03-02
658,88,44,55,201901,2019-03-02
659,88,44,55,201901,2019-03-02
660,88,44,55,201901,2019-03-02
661,88,44,55,201901,2019-03-02
662,88,44,55,201901,2019-03-02
663,88,44,55,201901,2019-03-02
664,88,44,55,201901,2019-03-02
665,88,44,55,201901,2019-03-02
666,88,44,55,201901,2019-03-02
667,88,44,55,201901,2019-03-02
668,88,44,55,201901,2019-03-02
669,88,44,55,201901,2019-03-02
670,88,44,55,201901,2019-03-02
671,88,44,55,201901,2019-03-02
672,88,44,55,201901,2019-03-02
673,88,44,55,201901,2019-03-02
674,88,44,55,201901,2019-03-02
675,88,44,55,201901,2019-03-02
676,88,44,55,201901,2019-03-02
677,88,44,55,201901,2019-03-02
678,88,44,55,201901,2019-03-02
679,88,44,55,201901,2019-03-02
680,88,44,55,201901,2019-03-02
681,88,44,55,201901,2019-03-02
682,88,44,55,201901,2019-03-02
683,88,44,55,201901,2019-03-02
684,88,44,55,201901,2019-03-02
685,88,44,55,201901,2019-03-02
686,88,44,55,201901,2019-03-02
687,88,44,55,201901,2019-03-02
688,88,44,55,201901,2019-03-02
689,88,44,55,201901,2019-03-02
690,88,44,55,201901,2019-03-02
691,88,44,55,201901,2019-03-02
692,88,44,55,201901,2019-03-02
693,88,44,55,201901,2019-03-02
694,88,44,55,201901,2019-03-02
695,88,44,55,201901,2019-03-02
696,88,44,55,201901,2019-03-02
697,88,44,55,201901,2019-03-02
698,88,44,55,201901,2019-03-02
699,88,44,55,201901,2019-03-02
700,88,44,55,201901,2019-03-02
701,88,44,55,201901,2019-03-02
702,88,44,55,201901,2019-03-02
703,88,44,55,201901,2019-03-02
704,88,44,55,201901,2019-03-02
705,88,44,55,201901,2019-03-02
706,88,44,55,201901,2019-03-02
707,88,44,55,201901,2019-03-02
708,88,44,55,201901,2019-03-02
709,88,44,55,201901,2019-03-02
710,88,44,55,201901,2019-03-02
711,88,44,55,201901,2019-03-02
712,88,44,55,201901,2019-03-02
713,88,44,55,201901,2019-03-02
714,88,44,55,201901,2019-03-02
715,88,44,55,201901,2019-03-02
716,88,44,55,201901,2019-03-02
717,88,44,55,201901,2019-03-02
718,88,44,55,201901,2019-03-02
719,88,44,55,201901,2019-03-02
720,88,44,55,201901,2019-03-02
721,88,44,55,201901,2019-03-02
722,88,44,55,201901,2019-03-02
723,88,44,55,201901,2019-03-02
724,88,44,55,201901,2019-03-02
725,88,44,55,201901,2019-03-02
726,88,44,55,201901,2019-03-02
727,88,44,55,201901,2019-03-02
728,88,44,55,201901,2019-03-02
729,88,44,55,201901,2019-03-02
730,88,44,55,201901,2019-03-02
731,88,44,55,201901,2019-03-02
732,88,44,55,201901,2019-03-02
733,88,44,55,201901,2019-03-02
734,88,44,55,201901,2019-03-02
735,88,44,55,201901,2019-03-02
736,88,44,55,201901,2019-03-02
737,88,44,55,201901,2019-03-02
738,88,44,55,201901,2019-03-02
739,88,44,55,201901,2019-03-02
740,88,44,55,201901,2019-03-02
741,88,44,55,201901,2019-03-02
742,88,44,55,201901,2019-03-02
743,88,44,55,201901,2019-03-02
744,88,44,55,201901,2019-03-02
745,88,44,55,201901,2019-03-02
746,88,44,55,201901,2019-03-02
747,88,44,55,201901,2019-03-02
748,88,44,55,201901,2019-03-02
749,88,44,55,201901,2019-03-02
750,88,44,55,201901,2019-03-02
751,88,44,55,201901,2019-03-02
752,88,44,55,201901,2019-03-02
753,88,44,55,201901,2019-03-02
754,88,44,55,201901,2019-03-02
755,88,44,55,201901,2019-03-02
756,88,44,55,201901,2019-03-02
757,88,44,55,201901,2019-03-02
758,88,44,55,201901,2019-03-02
759,88,44,55,201901,2019-03-02
760,88,44,55,201901,2019-03-02
761,88,44,55,201901,2019-03-02
762,88,44,55,201901,2019-03-02
763,88,44,55,201901,2019-03-02
764,88,44,55,201901,2019-03-02
765,88,44,55,201901,2019-03-02
766,88,44,55,201901,2019-03-02
767,88,44,55,201901,2019-03-02
768,88,44,55,201901,2019-03-02
769,88,44,55,201901,2019-03-02
770,88,44,55,201901,2019-03-02
771,88,44,55,201901,2019-03-02
772,88,44,55,201901,2019-03-02
